CÓDIGO DE PARADA;PARADA;COORENADA X;COORDENADA Y;LÍNEA-DESTINO;;
884;Carretera de Segovia, frente colegio Hijas de Jesús;-4,718002;41,626675;4-Pinar de Jalón;;
884;Carretera de Segovia, frente colegio Hijas de Jesús;-4,718002;41,626675;P13-Polígono San Cristóbal;;
884;Carretera de Segovia, frente colegio Hijas de Jesús;-4,718002;41,626675;PSC1-Polígono San Cristóbal;;
935;Carretera de Soria, esquina calle Páramo de San Isidro;-4,706350;41,635093;17-Rondilla;;
935;Carretera de Soria, esquina calle Páramo de San Isidro;-4,706350;41,635093;M7-Duque de La Victoria ;;
934;Carretera de Soria, esquina Paseo de Juan Carlos I;-4,712286;41,641932;17-Polígono San Cristóbal;;
934;Carretera de Soria, esquina Paseo de Juan Carlos I;-4,712286;41,641932;P3-Polígono San Cristóbal;;
934;Carretera de Soria, esquina Paseo de Juan Carlos I;-4,712286;41,641932;PSC2-Polígono San Cristóbal;;
933;Carretera de Soria, frente polígono San Cristóbal;-4,699662;41,626994;18-La Overuela;;
933;Carretera de Soria, frente polígono San Cristóbal;-4,699662;41,626994;B5-La Cistérniga;;
933;Carretera de Soria, frente polígono San Cristóbal;-4,699662;41,626994;M7-Duque de La Victoria ;;
938;Carretera de Soria, Iveco;-4,709426;41,638726;17-Polígono San Cristóbal;;
938;Carretera de Soria, Iveco;-4,709426;41,638726;P3-Polígono San Cristóbal;;
938;Carretera de Soria, Iveco;-4,709426;41,638726;PSC2-Polígono San Cristóbal;;
937;Carretera de Soria, polígono San Cristóbal;-4,700113;41,626520;18-La Cistérniga;;
937;Carretera de Soria, polígono San Cristóbal;-4,700113;41,626520;B5-Duque de La Victoria ;;
936;Carretera de Soria, raqueta Cuartel;-4,710805;41,640769;17-Rondilla;;
936;Carretera de Soria, raqueta Cuartel;-4,710805;41,640769;M7-Duque de La Victoria ;;
939;Carretera de Soria, Tecnauto;-4,705659;41,633913;18-La Cistérniga;;
939;Carretera de Soria, Tecnauto;-4,705659;41,633913;B5-Duque de La Victoria ;;
1128;Carretera Fuensaldaña, frente calle Fuente el Sol;-4,736175;41,669181;12-Fuente Berrocal;;
1128;Carretera Fuensaldaña, frente calle Fuente el Sol;-4,736175;41,669181;25-Fuente Berrocal ;;
1189;Carretera Fuensaldaña, raqueta calle Fuente el Sol;-4,736175;41,669321;12-Paseo Zorrilla 1;;
1189;Carretera Fuensaldaña, raqueta calle Fuente el Sol;-4,736175;41,669321;25-Puente Simancas;;
771;Carretera la Overuela, esquina calle Títulos;-4,713723;41,691286;18-La Overuela;;
775;Carretera la Overuela, fábrica Michelín;-4,721022;41,678560;18-La Overuela;;
772;Carretera la Overuela, frente calle Títulos;-4,713726;41,691395;18-La Cistérniga;;
773;Carretera la Overuela, frente fábrica Michelín;-4,721241;41,678479;18-La Cistérniga;;
774;Carretera la Overuela, Puente de Hierro;-4,719141;41,682907;18-La Cistérniga;;
1218;Carretera Pesqueruela, esquina carretera el Bohío sentido Entrepinos;-4,819727;41,584100;25-Entrepinos ;;
1218;Carretera Pesqueruela, esquina carretera el Bohío sentido Entrepinos;-4,819727;41,584100;5-Entrepinos;;
1218;Carretera Pesqueruela, esquina carretera el Bohío sentido Entrepinos;-4,819727;41,584100;B4-Camino Viejo Simancas;;
783;Carretera Pinar de Antequera, dirección Centro;-4,755724;41,588131;15-Plaza Circular ;;
784;Carretera Pinar de Antequera, dirección Puente Duero;-4,755893;41,587821;15-Puente Duero;;
864;Carretera Rueda 19, esquina calle Mota;-4,741700;41,628015;25-Cementerio de las Contiendas;;
864;Carretera Rueda 19, esquina calle Mota;-4,741700;41,628015;2-Barrio España;;
864;Carretera Rueda 19, esquina calle Mota;-4,741700;41,628015;5-Cementerio de las Contiendas  ;;
864;Carretera Rueda 19, esquina calle Mota;-4,741700;41,628015;B1-San Pedro Regalado;;
864;Carretera Rueda 19, esquina calle Mota;-4,741700;41,628015;M1-Fuente Dorada;;
865;Carretera Rueda 36, esquina calle Mota;-4,741863;41,627521;2-Covaresa;;
865;Carretera Rueda 36, esquina calle Mota;-4,741863;41,627521;B1-Covaresa;;
865;Carretera Rueda 36, esquina calle Mota;-4,741863;41,627521;P2-Covaresa;;
866;Carretera Rueda 37, esquina calle Corta;-4,741800;41,625153;2-Barrio España;;
866;Carretera Rueda 37, esquina calle Corta;-4,741800;41,625153;B1-San Pedro Regalado;;
866;Carretera Rueda 37, esquina calle Corta;-4,741800;41,625153;M1-Fuente Dorada;;
867;Carretera Rueda 47, frente  Inserso;-4,741523;41,622360;2-Barrio España;;
867;Carretera Rueda 47, frente  Inserso;-4,741523;41,622360;B1-San Pedro Regalado;;
867;Carretera Rueda 47, frente  Inserso;-4,741523;41,622360;M1-Fuente Dorada;;
1151;Carretera Rueda 81, esquina calle Tierra de Sepúlveda;-4,743695;41,618543;2-Barrio España;;
1151;Carretera Rueda 81, esquina calle Tierra de Sepúlveda;-4,743695;41,618543;B1-San Pedro Regalado;;
1151;Carretera Rueda 81, esquina calle Tierra de Sepúlveda;-4,743695;41,618543;M1-Fuente Dorada;;
857;Carretera Rueda Cuartel Teniente Galiana;-4,763959;41,579934;15-Plaza Circular ;;
859;Carretera Rueda, colegio Ave María;-4,757247;41,596682;15-Puente Duero;;
855;Carretera Rueda, esquina calle Felipe Sánchez Román;-4,749623;41,613100;2-Barrio España;;
855;Carretera Rueda, esquina calle Felipe Sánchez Román;-4,749623;41,613100;B1-San Pedro Regalado;;
855;Carretera Rueda, esquina calle Felipe Sánchez Román;-4,749623;41,613100;M1-Fuente Dorada;;
855;Carretera Rueda, esquina calle Felipe Sánchez Román;-4,749623;41,613100;P13-Polígono San Cristóbal;;
868;Carretera Rueda, esquina calle Vega Sicilia;-4,743825;41,618851;2-Covaresa;;
868;Carretera Rueda, esquina calle Vega Sicilia;-4,743825;41,618851;B1-Covaresa;;
868;Carretera Rueda, esquina calle Vega Sicilia;-4,743825;41,618851;P2-Covaresa;;
861;Carretera Rueda, esquina calle Vinos de Cigales;-4,748655;41,614245;2-Covaresa;;
861;Carretera Rueda, esquina calle Vinos de Cigales;-4,748655;41,614245;B1-Covaresa;;
861;Carretera Rueda, esquina calle Vinos de Cigales;-4,748655;41,614245;P2-Covaresa;;
850;Carretera Rueda, frente colegio Ave María;-4,756978;41,596594;15-Plaza Circular ;;
849;Carretera Rueda, frente Cuartel Teniente Galiana;-4,764257;41,580098;15-Puente Duero;;
853;Carretera Rueda, frente Hípica Sotogrande;-4,755480;41,600511;15-Plaza Circular ;;
854;Carretera Rueda, frente número 41;-4,741702;41,624319;2-Covaresa;;
854;Carretera Rueda, frente número 41;-4,741702;41,624319;B1-Covaresa;;
854;Carretera Rueda, frente número 41;-4,741702;41,624319;P2-Covaresa;;
1150;Carretera Rueda, frente número 53, Inserso;-4,742100;41,622243;2-Covaresa;;
1150;Carretera Rueda, frente número 53, Inserso;-4,742100;41,622243;B1-Covaresa;;
1150;Carretera Rueda, frente número 53, Inserso;-4,742100;41,622243;P2-Covaresa;;
848;Carretera Rueda, frente Parque Artillería;-4,758325;41,592738;15-Plaza Circular ;;
852;Carretera Rueda, frete calle Vinos de Cigales;-4,748480;41,614129;2-Barrio España;;
852;Carretera Rueda, frete calle Vinos de Cigales;-4,748480;41,614129;B1-San Pedro Regalado;;
852;Carretera Rueda, frete calle Vinos de Cigales;-4,748480;41,614129;M1-Fuente Dorada;;
851;Carretera Rueda, frete Veterinaria;-4,753912;41,605088;15-Plaza Circular ;;
862;Carretera Rueda, Hípica Sotogrande;-4,755960;41,600591;15-Puente Duero;;
858;Carretera Rueda, Junta Castilla y León;-4,751292;41,610265;2-Barrio España;;
858;Carretera Rueda, Junta Castilla y León;-4,751292;41,610265;B1-San Pedro Regalado;;
858;Carretera Rueda, Junta Castilla y León;-4,751292;41,610265;M1-Fuente Dorada;;
858;Carretera Rueda, Junta Castilla y León;-4,751292;41,610265;P13-Polígono San Cristóbal;;
856;Carretera Rueda, Parque Artillería;-4,758725;41,592774;15-Puente Duero;;
863;Carretera Rueda, piscinas FASA;-4,758745;41,588264;15-Puente Duero;;
860;Carretera Rueda, Veterinaria;-4,754207;41,605210;15-Puente Duero;;
711;Paseo Arco Ladrillo 31, esqina Paseo Farnesio;-4,729957;41,637853;4-Duque de La Victoria ;;
1288;Paseo Arco Ladrillo, esquina calle de la Transición;-4,727848;41,631478;4-Duque de La Victoria ;;
1289;Paseo Arco Ladrillo, esquina calle General Shelly;-4,728792;41,634520;4-Duque de La Victoria ;;
1280;Paseo Arco Ladrillo, esquina calle Recondo;-4,731195;41,641701;4-Pinar de Jalón;;
1283;Paseo Arco Ladrillo, frente calle de la Transición;-4,728070;41,631105;4-Pinar de Jalón;;
1282;Paseo Arco Ladrillo, frente calle General Shelly;-4,728977;41,633677;4-Pinar de Jalón;;
1281;Paseo Arco Ladrillo, frente Paseo Farnesio;-4,730124;41,637382;4-Pinar de Jalón;;
1358;Paseo Belén, Campus Miguel Delibes;-4,707450;41,661200;8-Parquesol;;
628;Paseo del Cauce, Ambulatorio Pilarica;-4,711273;41,653790;7-Belén ;;
628;Paseo del Cauce, Ambulatorio Pilarica;-4,711273;41,653790;B3-Parquesol ;;
628;Paseo del Cauce, Ambulatorio Pilarica;-4,711273;41,653790;C1-Parquesol;;
628;Paseo del Cauce, Ambulatorio Pilarica;-4,711273;41,653790;F4-Belén;;
628;Paseo del Cauce, Ambulatorio Pilarica;-4,711273;41,653790;M6-Plaza Mayor;;
627;Paseo del Cauce, Escuela Ingenieros Industriales;-4,710935;41,656374;7-Belén;;
627;Paseo del Cauce, Escuela Ingenieros Industriales;-4,710935;41,656374;B3-Parquesol ;;
627;Paseo del Cauce, Escuela Ingenieros Industriales;-4,710935;41,656374;C1-Parquesol;;
627;Paseo del Cauce, Escuela Ingenieros Industriales;-4,710935;41,656374;F4-Belén;;
627;Paseo del Cauce, Escuela Ingenieros Industriales;-4,710935;41,656374;M6-Plaza Mayor;;
625;Paseo del Cauce, frente ambulatorio Pilarica;-4,711416;41,653799;C2-Parquesol ;;
625;Paseo del Cauce, frente ambulatorio Pilarica;-4,711416;41,653799;PSC2-Polígono San Cristóbal;;
624;Paseo del Cauce, frente Escuela de Ingenieros Industriales;-4,711082;41,656392;C2-Parquesol ;;
624;Paseo del Cauce, frente Escuela de Ingenieros Industriales;-4,711082;41,656392;PSC2-Polígono San Cristóbal;;
753;Paseo del Hospital Militar 15, esquina paseo Arco Ladrillo;-4,730916;41,642319;4-Duque de La Victoria ;;
680;Paseo Farnesio, frente número 19, frente Calle Arca Real;-4,722100;41,640112;9-Poligono San Cristóbal;;
1185;Paseo Filipinos, esquina Paseo  Zorrilla;-4,733096;41,644777;12-Paseo Zorrilla 1;;
1127;Paseo Isabel La Católica 1, esquina calle 20 de Febrero;-4,732538;41,649878;12-Fuente Berrocal;;
1127;Paseo Isabel La Católica 1, esquina calle 20 de Febrero;-4,732538;41,649878;1-San Pedro Regalado;;
1127;Paseo Isabel La Católica 1, esquina calle 20 de Febrero;-4,732538;41,649878;25-Cementerio de las Contiendas;;
1127;Paseo Isabel La Católica 1, esquina calle 20 de Febrero;-4,732538;41,649878;5-Cementerio de las Contiendas  ;;
1127;Paseo Isabel La Católica 1, esquina calle 20 de Febrero;-4,732538;41,649878;B4-Plaza Mayor;;
623;Paseo Isabel La Católica 27, esquina calle Conde Benavente;-4,731320;41,658017;12-Fuente Berrocal;;
623;Paseo Isabel La Católica 27, esquina calle Conde Benavente;-4,731320;41,658017;25-Cementerio de las Contiendas;;
623;Paseo Isabel La Católica 27, esquina calle Conde Benavente;-4,731320;41,658017;5-Cementerio de las Contiendas  ;;
1014;Paseo Isabel La Católica, frente Plaza Poniente;-4,732213;41,653364;12-Paseo Zorrilla 1;;
622;Paseo Isabel La Católica, instituto Núñez de Arce;-4,731808;41,654583;18-La Cistérniga;;
622;Paseo Isabel La Católica, instituto Núñez de Arce;-4,731808;41,654583;F6-San Pedro Regalado;;
621;Paseo Isabel La Católica, junto Plaza Poniente;-4,732088;41,653327;12-Fuente Berrocal;;
621;Paseo Isabel La Católica, junto Plaza Poniente;-4,732088;41,653327;25-Cementerio de las Contiendas;;
621;Paseo Isabel La Católica, junto Plaza Poniente;-4,732088;41,653327;5-Cementerio de las Contiendas  ;;
589;Paseo Jardín Botánico 8;-4,731933;41,669418;10-La Victoria;;
589;Paseo Jardín Botánico 8;-4,731933;41,669418;6-La Victoria ;;
589;Paseo Jardín Botánico 8;-4,731933;41,669418;B2-La Victoria;;
590;Paseo Jardín Botánico parcela 7, esquina calle Fuente El Sol;-4,735167;41,666697;10-La Victoria;;
590;Paseo Jardín Botánico parcela 7, esquina calle Fuente El Sol;-4,735167;41,666697;6-La Victoria ;;
590;Paseo Jardín Botánico parcela 7, esquina calle Fuente El Sol;-4,735167;41,666697;B2-La Victoria;;
591;Paseo Jardín Botánico parcela 8, esquina calle Fuente El Sol;-4,735269;41,666783;10-Parquesol;;
591;Paseo Jardín Botánico parcela 8, esquina calle Fuente El Sol;-4,735269;41,666783;6-Delicias;;
591;Paseo Jardín Botánico parcela 8, esquina calle Fuente El Sol;-4,735269;41,666783;B2-Delicias;;
591;Paseo Jardín Botánico parcela 8, esquina calle Fuente El Sol;-4,735269;41,666783;M4-Plaza España ;;
591;Paseo Jardín Botánico parcela 8, esquina calle Fuente El Sol;-4,735269;41,666783;P3-Polígono San Cristóbal;;
591;Paseo Jardín Botánico parcela 8, esquina calle Fuente El Sol;-4,735269;41,666783;P6-Polígono Argales;;
1164;Paseo Jardín Botánico, esquina calle Brezo;-4,730550;41,672766;10-La Victoria;;
1164;Paseo Jardín Botánico, esquina calle Brezo;-4,730550;41,672766;6-La Victoria ;;
1164;Paseo Jardín Botánico, esquina calle Brezo;-4,730550;41,672766;B2-La Victoria;;
1164;Paseo Jardín Botánico, esquina calle Brezo;-4,730550;41,672766;M4-Plaza España ;;
1164;Paseo Jardín Botánico, esquina calle Brezo;-4,730550;41,672766;P3-Polígono San Cristóbal;;
1164;Paseo Jardín Botánico, esquina calle Brezo;-4,730550;41,672766;P6-Polígono Argales;;
588;Paseo Jardín Botánico, frente calle Jara;-4,732020;41,670828;10-Parquesol;;
588;Paseo Jardín Botánico, frente calle Jara;-4,732020;41,670828;6-Delicias;;
588;Paseo Jardín Botánico, frente calle Jara;-4,732020;41,670828;B2-Delicias;;
588;Paseo Jardín Botánico, frente calle Jara;-4,732020;41,670828;M4-Plaza España ;;
588;Paseo Jardín Botánico, frente calle Jara;-4,732020;41,670828;P3-Polígono San Cristóbal;;
588;Paseo Jardín Botánico, frente calle Jara;-4,732020;41,670828;P6-Polígono Argales;;
587;Paseo Jardín Botánico, frente número 8;-4,732080;41,669453;10-Parquesol;;
587;Paseo Jardín Botánico, frente número 8;-4,732080;41,669453;6-Delicias;;
587;Paseo Jardín Botánico, frente número 8;-4,732080;41,669453;B2-Delicias;;
587;Paseo Jardín Botánico, frente número 8;-4,732080;41,669453;M4-Plaza España ;;
587;Paseo Jardín Botánico, frente número 8;-4,732080;41,669453;P3-Polígono San Cristóbal;;
587;Paseo Jardín Botánico, frente número 8;-4,732080;41,669453;P6-Polígono Argales;;
703;Paseo Juan Carlos I 109;-4,704237;41,651388;3-Las Flores ;;
703;Paseo Juan Carlos I 109;-4,704237;41,651388;F3-Las Flores ;;
1338;Paseo Juan Carlos I 20, esquina calle General Shelly;-4,718528;41,635548;19-Plaza España;;
1336;Paseo Juan Carlos I 25, esquina calle Delicias;-4,716803;41,639181;19-La Cistérniga;;
1354;Paseo Juan Carlos I esquina Calle Andrómeda;-4,704274;41,655247;E3-Duque de la Victoria;;
1355;Paseo Juan Carlos I esquina Calle Carlos Sánchez Magro;-4,704038;41,651816;E3-Los Santos Pilarica;;
1356;Paseo Juan Carlos I glorieta Cometa;-4,703706;41,654982;E3-Los Santos Pilarica;;
1284;Paseo Juan Carlos I, esquina Avenida Segovia;-4,721355;41,631091;4-Pinar de Jalón;;
1176;Paseo Juan Carlos I, esquina calle Abejaruco;-4,704166;41,650424;3-Girón ;;
1176;Paseo Juan Carlos I, esquina calle Abejaruco;-4,704166;41,650424;F3-Estadio;;
1176;Paseo Juan Carlos I, esquina calle Abejaruco;-4,704166;41,650424;PSC3-Parquesol;;
1285;Paseo Juan Carlos I, esquina calle de la Transición;-4,721651;41,631077;4-Duque de La Victoria ;;
1102;Paseo Juan Carlos I, frente Bomberos Delicias;-4,718881;41,635407;19-La Cistérniga;;
1102;Paseo Juan Carlos I, frente Bomberos Delicias;-4,718881;41,635407;9-Poligono San Cristóbal;;
1337;Paseo Juan Carlos I, frente número 29, colegio Pablo Picasso;-4,716283;41,639124;19-Plaza España;;
1087;Paseo Lorenzo Arrazola, esquina calle Manuel Mucientes;-4,745669;41,609655;1-Covaresa;;
1086;Paseo Lorenzo Arrazola, frente calle Manuel Mucientes;-4,745295;41,609897;1-San Pedro Regalado;;
798;Paseo Prado de La Magdalena 18, Facultad Filosofía y Letras;-4,714270;41,657866;B3-Parquesol ;;
798;Paseo Prado de La Magdalena 18, Facultad Filosofía y Letras;-4,714270;41,657866;C1-Parquesol;;
798;Paseo Prado de La Magdalena 18, Facultad Filosofía y Letras;-4,714270;41,657866;M6-Plaza Mayor;;
799;Paseo Prado de La Magdalena 6, frente residencia Alfonso VIII;-4,715299;41,655127;B3-Las Flores ;;
799;Paseo Prado de La Magdalena 6, frente residencia Alfonso VIII;-4,715299;41,655127;C2-Parquesol ;;
799;Paseo Prado de La Magdalena 6, frente residencia Alfonso VIII;-4,715299;41,655127;PSC2-Polígono San Cristóbal;;
800;Paseo San Isidro 30, esquina calle Cádiz;-4,713759;41,643552;17-Polígono San Cristóbal;;
800;Paseo San Isidro 30, esquina calle Cádiz;-4,713759;41,643552;19-La Cistérniga;;
800;Paseo San Isidro 30, esquina calle Cádiz;-4,713759;41,643552;P3-Polígono San Cristóbal;;
801;Paseo San Isidro 43, entrada túnel;-4,714384;41,644530;17-Rondilla;;
801;Paseo San Isidro 43, entrada túnel;-4,714384;41,644530;19-Plaza España;;
801;Paseo San Isidro 43, entrada túnel;-4,714384;41,644530;M7-Duque de La Victoria ;;
971;Paseo San Vicente 16, esquina calle Álava;-4,717417;41,643781;B2-Delicias;;
971;Paseo San Vicente 16, esquina calle Álava;-4,717417;41,643781;C2-Parquesol ;;
971;Paseo San Vicente 16, esquina calle Álava;-4,717417;41,643781;PSC3-Parquesol;;
972;Paseo San Vicente 35, esquina Calle Sevilla;-4,718176;41,643128;B2-La Victoria;;
972;Paseo San Vicente 35, esquina Calle Sevilla;-4,718176;41,643128;C1-Parquesol;;
972;Paseo San Vicente 35, esquina Calle Sevilla;-4,718176;41,643128;M3-Plaza Mayor;;
997;Paseo Zorrilla 1, antiguo hospital Militar;-4,734005;41,644481;12-Fuente Berrocal;;
997;Paseo Zorrilla 1, antiguo hospital Militar;-4,734005;41,644481;15-Plaza Circular ;;
997;Paseo Zorrilla 1, antiguo hospital Militar;-4,734005;41,644481;1-San Pedro Regalado;;
997;Paseo Zorrilla 1, antiguo hospital Militar;-4,734005;41,644481;25-Cementerio de las Contiendas;;
997;Paseo Zorrilla 1, antiguo hospital Militar;-4,734005;41,644481;5-Cementerio de las Contiendas  ;;
997;Paseo Zorrilla 1, antiguo hospital Militar;-4,734005;41,644481;7-Belén;;
997;Paseo Zorrilla 1, antiguo hospital Militar;-4,734005;41,644481;B4-Plaza Mayor;;
1228;Paseo Zorrilla 10;-4,731464;41,646969;12-Paseo Zorrilla 1;;
1228;Paseo Zorrilla 10;-4,731464;41,646969;25-Entrepinos ;;
1228;Paseo Zorrilla 10;-4,731464;41,646969;5-Entrepinos;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;15-Plaza Circular ;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;16-Plaza España ;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;1-San Pedro Regalado;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;2-Barrio España;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;B1-San Pedro Regalado;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;C2-Parquesol ;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;F1-Estación Autobuses;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;H-Paseo Zorrilla 71;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;M1-Fuente Dorada;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;P13-Polígono San Cristóbal;;
995;Paseo Zorrilla 101, Laboratorio de las Artes (Antiguo Matadero);-4,740704;41,630930;PSC3-Parquesol;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;10-Parquesol;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;15-Puente Duero;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;16-Colegio San Juan de Dios;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;1-Covaresa;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;25-Entrepinos ;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;2-Covaresa;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;5-Entrepinos;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;7-Arturo Eyries;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;B1-Covaresa;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;C1-Parquesol;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;F1-Estadio;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;P1-Rubia;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;P2-Covaresa;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;P7-Polígono Argales;;
998;Paseo Zorrilla 130, El Corte Inglés;-4,739320;41,637032;PSC1-Polígono San Cristóbal;;
999;Paseo Zorrilla 133, barrio La Rubia;-4,743340;41,627987;15-Plaza Circular ;;
999;Paseo Zorrilla 133, barrio La Rubia;-4,743340;41,627987;1-San Pedro Regalado;;
999;Paseo Zorrilla 133, barrio La Rubia;-4,743340;41,627987;F1-Estadio;;
999;Paseo Zorrilla 133, barrio La Rubia;-4,743340;41,627987;P13-Polígono San Cristóbal;;
993;Paseo Zorrilla 153, frente Vallsur;-4,747031;41,624019;15-Plaza Circular ;;
993;Paseo Zorrilla 153, frente Vallsur;-4,747031;41,624019;1-San Pedro Regalado;;
993;Paseo Zorrilla 153, frente Vallsur;-4,747031;41,624019;P13-Polígono San Cristóbal;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;15-Puente Duero;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;16-Colegio San Juan de Dios;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;1-Covaresa;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;25-Entrepinos ;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;2-Covaresa;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;5-Entrepinos;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;B1-Covaresa;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;B4-Camino Viejo Simancas;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;C1-Parquesol;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;F1-Estadio;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;H-Hospital Río Hortega;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;P1-Rubia;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;P2-Covaresa;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;P7-Polígono Argales;;
990;Paseo Zorrilla 166, frente Laboratorio de las Artes (Antiguo Matadero);-4,740843;41,631508;PSC1-Polígono San Cristóbal;;
1038;Paseo Zorrilla 187, esquina calle Vinos Vega Sicilia;-4,747782;41,619450;1-San Pedro Regalado;;
1038;Paseo Zorrilla 187, esquina calle Vinos Vega Sicilia;-4,747782;41,619450;B4-Plaza Mayor;;
1038;Paseo Zorrilla 187, esquina calle Vinos Vega Sicilia;-4,747782;41,619450;P13-Polígono San Cristóbal;;
1000;Paseo Zorrilla 198, barrio La Rubia;-4,743994;41,627834;15-Puente Duero;;
1000;Paseo Zorrilla 198, barrio La Rubia;-4,743994;41,627834;1-Covaresa;;
1000;Paseo Zorrilla 198, barrio La Rubia;-4,743994;41,627834;F1-Estadio;;
1000;Paseo Zorrilla 198, barrio La Rubia;-4,743994;41,627834;P1-Rubia ;;
1043;Paseo Zorrilla 203, esquina calle Vinos de Cigales;-4,748016;41,616933;1-San Pedro Regalado;;
1043;Paseo Zorrilla 203, esquina calle Vinos de Cigales;-4,748016;41,616933;B4-Plaza Mayor;;
1043;Paseo Zorrilla 203, esquina calle Vinos de Cigales;-4,748016;41,616933;P13-Polígono San Cristóbal;;
1039;Paseo Zorrilla 346, esquina calle Vinos Ribera de Duero;-4,748268;41,619476;1-Covaresa;;
1039;Paseo Zorrilla 346, esquina calle Vinos Ribera de Duero;-4,748268;41,619476;B4-Camino Viejo Simancas;;
1044;Paseo Zorrilla 364, esquina calle Vinos de Rueda;-4,748484;41,616960;1-Covaresa;;
1044;Paseo Zorrilla 364, esquina calle Vinos de Rueda;-4,748484;41,616960;B4-Camino Viejo Simancas;;
1002;Paseo Zorrilla 39, esquina calle Puente Colgante;-4,737126;41,641288;15-Plaza Circular ;;
1002;Paseo Zorrilla 39, esquina calle Puente Colgante;-4,737126;41,641288;1-San Pedro Regalado;;
1002;Paseo Zorrilla 39, esquina calle Puente Colgante;-4,737126;41,641288;25-Cementerio de las Contiendas;;
1002;Paseo Zorrilla 39, esquina calle Puente Colgante;-4,737126;41,641288;5-Cementerio de las Contiendas  ;;
1002;Paseo Zorrilla 39, esquina calle Puente Colgante;-4,737126;41,641288;7-Belén;;
1002;Paseo Zorrilla 39, esquina calle Puente Colgante;-4,737126;41,641288;B4-Plaza Mayor;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;15-Puente Duero;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;1-Covaresa;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;25-Entrepinos ;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;5-Entrepinos;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;7-Arturo Eyries;;
